category,text
None-of-the-above,Nanbaa oru hi sollunga yarra irunthalum ok than
None-of-the-above,"Athu yenna veetoda maapillai, appo ponnungalam veetoda irukurathu ungalukku lam theriyave theriyathu la, ana unga Amma la unga appa lam vala kastapatta avangala independent aakanum nu ninaikureenga adha yen unga wife ku panna matekireenga😏"
Homophobic-derogation,"Di ..palavatra oenga appan ,enoru Ambala Kuda padutha noi vanthurukum ,ne vanthuruka Mata...kandapadi okka asai padura ne olukatha pathi pesura.."
None-of-the-above,Athaan transgender nu title laye potudraangale
None-of-the-above,Unakaguluku pudikum❤❤❤😇😇😇 Anbe sivam🥰🥰🥰🙏
None-of-the-above,Vela seiya avunga ready ah illa sagoo
None-of-the-above,Hey what ya!!!! Ipdi ellam ah videos poduvinga.
None-of-the-above,Antha akka ku .mani sir edvathu help panugha pls.
Transphobic-derogation,Adichiko un serupa kalutti neeyea
None-of-the-above,@NilaMagal Seema  athunaala thaan naan ungaluku sonnen.
None-of-the-above,Irundha ena.. Irundhutu potum.. Neega endha grp nu pathu adhukula adanjikonga..😂
Transphobic-derogation,Periya ambalapunda mathiri orutha pesura paru porambokku punda kommala ithapathuttu replay pundra potta
None-of-the-above,1:03 boomer munda
Hope-Speech,Thirunangai akka really good chellam thambi solluradu evalavu azhaga iruku evalavu porumai kuda .vazthuthukkal akka nenga ellaruma happya irukuanum 7.45 sec kangal kalangiyadu thirunangai pola yarum nallavarkal  ila avanga than ellar kum mela
None-of-the-above,No call ok
None-of-the-above,Yov iva Chennai Kari dana
None-of-the-above,Great akka 🙏🙏🙏 super❤️❤️
None-of-the-above,Thu manam keta polapu ethuku poi pichai yedukalam
None-of-the-above,Felt so emotional
None-of-the-above,loll's uduven s***
None-of-the-above,Nice you 🔥🔥🔥🔥🔥🔥
None-of-the-above,Nee payana ponna
None-of-the-above,Akka super akka...Rompa santhosamaavum perumaiyaa irukku akka
None-of-the-above,love you  too Nanba
None-of-the-above,All video super
Homophobic-derogation,Avanga avanga life  avanga avanga  istam virupam nu  solli  yellaraum  yeththi vidathinga Pls ; Oruthannuku  pakara ponnu kuda LA sex  vachika  virumpam avan poi  pannita enna aagu naasam tha ; Epdi Vena irukala nu irukarathuku per  life  Illa  ipdi tha irukanu nu  Oru kattu paadu Venu  ; Ithula  ne Science  Pathi Vera pesara   hmm  apdi na  first  Ne doc kitta poitu  full body checkup;  pannunga  Oru ponnunku ponna patha  love  varuthuna  Ungalukulla  hormons  problem irukum  ; Ithukuda theriyala Neela science Pathi pesara
Transphobic-Threatening,ada che evalukala kummala sernthu serupala adicha than
None-of-the-above,@Priya Priya  Neenga girl ah...?
None-of-the-above,🙏🙏🙏🙏no comments 🙏🙏🙏🙏
Counter-speech,"Edhu vandhu gene la nadakura mutation edhu diseases maadhiri nu vechukalam karu aagura apo ellarumey female dha Y chromosome irundha andha Baby male aagum andha process apo yedho oru reason naala avanga Brain la opposite sex ah paatha attract aagadha maadhiri iruku avalo dha edhu by birth la irukuradhu maatha mudiyadhu avanga maara maatanga avalo dha sila per chinna vayasula abuse panna pattu ippadi maatha paduranga avngala maatha mudiyum, ipo normal ah irukura yaarum avanga gender laye sex vechukanum nu yosika maatangala avangaluku appadi thonadhu, oru ponnu innoru ponnu ku kiss pandradha ellarum paathurupanga aana oru paiyan avanoda Frd innoru paiyanuku kiss pandradha yaarum adhigama paathuruka maatanga, ponnuga normal ah vey paasama irundha paiyana irundhalum ponna irundha lum kiss pannuvanga aana male appadi illa normal ah female ku mattum dha kudupanga, edhu dha normal aana homosexuality la avangaluku by birth la Appadi dha iruku namakku eppudi opposite sex ah paatha attract aagudho avangaluku same sex ah paatha attract aagudhu avalo dha , Adhu la avanga ishtam avanga bed room ah nama yedhuku yetti pakkanum avanga western toilet use panna Enna normal toilet use panna Enna ? Adhu avanga ishtam human rights . Bus abuse panni homosexuality ah maathuravangala thadukanum"
None-of-the-above,Amazing part 2 ku waiting. ...In part 2 rombave strong aa gay relationship pathi intha society la a itukka ellarukkum nalla oraikkiramathiri sollunga
None-of-the-above,bala da r u a real tamilan
None-of-the-above,True ah mathikathu. Good point.  So ippadi panna society romba nallaaaaa mathikum .
Homophobic-derogation,Smart Subash daii neya avanungalakku support panra nee 9  illa Gaya maiyuru ulagam alinchi pothu 😤😤😤😤😤😤😤😤😤😤😤 maiyuru adathavana nalla vallikku kondu varanum illa ithu thappu I sollanum naye
None-of-the-above,"@BSM  block panarangala,,,,neenga ena bro panninga avanga block pannara aalavuku 😂😂"
None-of-the-above,Vera level ahh irukum intha diologe mattum sollathinga
None-of-the-above,Seekirama ellarum purinchipnga
Homophobic-Threatening,"Ivardhaaan... Vaai valiye saapitu pin valiye kazhiyum AMBALA... nee vaai valiye sapdu, konjam vishathai... Ipdi mathavangala tharai kuraivaai pesi thaaan thalai nimirndhu neraaga vaai valiye sapdum manidha inam endru ninaipadharku... Un mel vaai valiye visham saptu vidu"
None-of-the-above,ivunga acha asal ponnu madriye irukanga...she's veryyyyy pretty😘😘😘😘😘😘😘😘
Hope-Speech,Love u bro 🥰🥰🥰🥰🥰
Counter-speech,@Kavi Nila  nan avangala ellarayum mathikiran. Avangala mathikiravangalum irukanga.sila per thappa ninaukiranga atha avanga thamathikinum.  நான் மனிதன மனிதனா மதிக்கிறவன்
None-of-the-above,Nice speech malini but una putikum
None-of-the-above,Vera level troll mapla
None-of-the-above,"mm night Sapita ga,naga night sapitacha"
None-of-the-above,enga da pogudhu indha ulagam
None-of-the-above,Looking like perfect girl.......
None-of-the-above,Yana bro singel tea pathu panrigala
Hope-Speech,Bro prmse ah aluthutten.  Yenna solrathiney therila bro.  Intha madiri prankla intha madiri nalla vishayatha velipaduthurathula dan bro unga mela nalla thoughts athigam varthu.  Bro antha amma rmba nallavunga.  Avungala madiri nalla ullam niraiya peru irukanga nanbaa..
None-of-the-above,Ithula note panigana nala padichu jobku poi English la pesura anaivarum ethuku support panraaga..But balance pesuna anaithu nadutharamakal purakanikiraga
None-of-the-above,Ur osm 😘😍 keep going
None-of-the-above,I just loved it
None-of-the-above,Kan kalanga vaitha nanbarukku mutual vanakkam
Homophobic-derogation,olagam  aliya  poradhuku eduthukattu  idhulam
None-of-the-above,"Vunarvugalai kattupadutha mudiyalana,kattupadutha kathukanum,,yellam unarvu dhaan,chinna vayasulaye kaama unarvugal varum adhai porumayudan sagithu kondu society Ku yedhu sirandhadho adhanpadi nadandhukanum....yenakku vunarvu vandhudhu naan seiren nu solla theridhu,pirapirkum maranathirkum idayilana vazhakaiyoda nakkathai purinjukanum nu ninaighadhunda......indha vulagathula nadakura kodumaigal ellam vunarvugala kattupadutha theriyadha porumai illadhanala dhaan varudhu......"
None-of-the-above,Anga irrukura 90 per gay dha so eandha ponnaum illa
None-of-the-above,I like u sister
None-of-the-above,un number send pls
None-of-the-above,Un poola sappanum
None-of-the-above,Bro nengalum part 2 va.......🤣🤣🤣🤣
None-of-the-above,Enaku udambu silithuruchi
None-of-the-above,Vera Laval super g
None-of-the-above,"Ippa irukura  heroines  vida  ivanga  supara  irukanga,  suddena  partha  nayandhara  madhri  irukanga,  enaku  appadi  theriudhu,   please  nayandhara  fan's  yarum  ennai  thittadhinga 😆😆😆😆"
Homophobic-derogation,Pongadaaaaa gay Pu.....
None-of-the-above,Unga nadipu vera leval nanba...
None-of-the-above,Senthamarai Selvi ne nerla pathiya D koothi moodu video pathutu ne pesuva unaku therium adhu avan wifenu po d
None-of-the-above,Vera level bro😍😍😍😍
None-of-the-above,Thalaiva neenga salem ah
None-of-the-above,Finally Varun mother kitta pesuvanaaa😭😭😭😭
None-of-the-above,I am waiting
Homophobic-derogation,Vishwa Hanu ama vantha una mari irukuranuvanga enna pannuvanunga theriyatha... 3 vayasu kolanthaiya kuda vida panra naiynga... ithulam thappu illa anga pesama inga vanthu pesuthu...
None-of-the-above,188 dislike peru innum amture ra irrukaga
None-of-the-above,"@Dragon Pool Fan , Kathu Kuduthuvana Serupula Adikalanu!"
None-of-the-above,Orange saree madam.... neenga romba super aa explain paneenga!
None-of-the-above,Thaliva vera level 👌👌
None-of-the-above,Hatts off akka 😍
Homophobic-derogation,Homosex koodiyana nee
None-of-the-above,Very good open spech
Homophobic-derogation,"unga getup layae therithu unga amma appa ungala ponna valakala nu..... athoda velipaadu thaan ithu.... penmai izhantha pengalukku innoru pen mel kadhal varuvathu saathiyama....aana athai yerkamal, antha pennin HARMONAL kuraipattai seri seiya vendum..."
None-of-the-above,idellam kadhaigalil nanraga irukkiradhu nija valvil illai neirya LGBTQ couples konja kalam serndhu valndhu vittu ego clash agi relationship break pannikiranga same-sex couples kitta kadhalai pola ego and kobamum romba jasthi
None-of-the-above,Eppadiyo nasama ponga
None-of-the-above,VERA LEVEL BRO
None-of-the-above,kandaaroliga evlovo nallavagga erunthaalum intha maari Sila mentaluga naalatha paavam avagga moththa perukum kettaperu pls thaivu senju ipdi pandravaggala summa Vidatheega just thatti keluga baathikka pattavagluku supportah eruga
None-of-the-above,"Anchor ah mathunga da , over acting , irritated ah irruku , nalla vela avaluku closeup vaikala"
None-of-the-above,oru vengayamum puriyala ethu pathi pesuranga me😏😏😏😏
Homophobic-Threatening,"Ivala laa  Paari saalan, healer baskar, rangaraj pandey maari aalunga dha interview edukanum.; Lgbt avanga avangaloda thanipata virupamna oruthana naa kola panitu, kola pandrathu ennoda virupam, kola panna enaku sandhosham kedaikuthu nu solla mudiyuma?  Indha lgbt feelings genitical eh kedayadhu nu doctors soldranga Inum adha yaarum prove um panla. Iva edho sadhicha mari thimira pesrarhe pathale romba kevalama iruku, paavama iruku."
None-of-the-above,Paka romba homely alaga irukiga
None-of-the-above,Like this my friend heeman raj a/l karuna
Homophobic-derogation,Idu sari nu solita.boys eppadi bathroom poradhu.
Hope-Speech,I am happy to ; I am gay
None-of-the-above,Anna nega vera level blacksheep ku aprm nega thaa
None-of-the-above,Ungha pazakka vazakkanghal pudichirukku
None-of-the-above,Hi friend Sister.....
None-of-the-above,U like it
None-of-the-above,Best content Thirunagaigal vara level 🔥
None-of-the-above,Palar onnu vidunge
None-of-the-above,Sema performance bro
None-of-the-above,Azaga irukinga ka ....... Supera pesuringa ....... Best of luck for u r life
None-of-the-above,WONDERFULL VIDEO... KEEP GOING ASHIQ
None-of-the-above,@Meme trolls Trolls endi poonde? Mariyade kooduthu mariyade vangu ok 🙂
None-of-the-above,Enakum intha doubt iruku .... Yaravathu   clear  panungapa..
Homophobic-derogation,orinai serkai oliya vendum
None-of-the-above,Ayyo sinunguraaneh.... Respect 🙏
None-of-the-above,@N Nasrulla  mmm
Hope-Speech,Super god bless you 💓💓💓💓 love god
None-of-the-above,Vera level nadippu da saaamy!!!
Counter-speech,yenda monna naaingala.. oru ponna rape panni kutty sevaru akkum podhu varadha கலாச்சார சீரழிவு aah da.. oru ரெண்டு payyan or ponnu.. mutual feelings oda love and sex pannum podhu varudhu.. nalla irukuda unga theory
None-of-the-above,G veraa level g
None-of-the-above,Ana ippo adhula yum antha Mari sirpam illainu prove panni irrukanga.
Homophobic-derogation,Advice lam nallan tan eruku..Appe un magalai ..enna mathiri oru rendungketanuku kalyanam pannikudupiya??
None-of-the-above,Unga Insta id kadaikuma
None-of-the-above,@krishna kumar  yelame nenga parents ku puduchadhe tha panringalo?
None-of-the-above,@deva Krish   Intha video va parunga puriyum.
None-of-the-above,Babe u look so preety
None-of-the-above,Ss dude apudi complete panniruindha super ah irukum
None-of-the-above,Thappichu porathukku na idea kudukkuren
None-of-the-above,Galatta enachu ashiq bro..
None-of-the-above,Unga alavuku kevalamanavanga kedaiyathunnu otumotha samuthaiyathaiyae kurasollura manobavam....sari alla
Homophobic-derogation,"Valkiey alievie thedie poreengaley,ithu oru peria pavam ,nala visiangaley pesama unaku thevianathu eduthu hitu un thapie nyapaduthara?"
None-of-the-above,kavala padayhinga sakothiri
None-of-the-above,Kavala padathinga akka onga manasukku ninga ellarum nalla erupinga 🙏🙏🙏
None-of-the-above,"@Ayy Ar  yes dear, evlo try seitum no sent kudukkamatddutu.bol chit fucked.atan tencana aiducci.OK no problem, na ditala kettu itukku  eppadi cod no pottu anupparatunu visarikkiren.cool down my boy.love you chellam."
Homophobic-derogation,Wolaguthela kevalamana pirapu .kevalamana seyal ungalalam engaiyum allowd panna kooddhu
None-of-the-above,@Anu Lenin  Nice Explain 🙂
None-of-the-above,En reply pannave matringaaa
None-of-the-above,9:17 neenga theivam akka😭😭😭😭
None-of-the-above,Super ma sema speech
None-of-the-above,antha vella tshirt potta paiyan culturenu solraan avan potrukka tshirt nambaloda culture aaa? sela visayatha ethukalam sela visayatha ethuka mudiyaathunu solran appa avanukku culturepathi pesavey thaguthi illa
None-of-the-above,👍👍 ur r gem
None-of-the-above,Epdi ji epdi yosikiringa
None-of-the-above,Yo thaliva  yaru ya unga channel music director sema ya pongaya. Kannula thanniye vanthuduchu pa 😭😭😭😭😭❤️
None-of-the-above,Antha akka manasu kodila oruththavangka.....
None-of-the-above,yena public la pesa pudikalaya..dei arivu ellathavane!! athunaala thana epdi comments ta pesitu ne eruka..epo veliya vaaya thorantha yellarum unnaiya serupala adipanga..bayanthagoli
None-of-the-above,Neenga suya punarchi pannittu mannippu kaetta unga andavar mannichiruvaru.. aanaa oru aan punarchikkaran mannippu kaetta andavar mannikka maatar.. ennaga sir unga sattam. ..
None-of-the-above,@Prem Nathan  unnoda ninaippu thappu vela seyiravangalum irukom pa
Counter-speech,Lesbian gay  Ivargalai mathipom.Ivargalal yarukkum entha badhipum kidayathu rendu manamum othuponal manathara vazhuthuvom. I love too lesbians and gays.
None-of-the-above,Da arivekata pasagala apdi da ungalakkala dislike pannra manasa vartha
None-of-the-above,Enaku puriyala...  konjam theliva sollunga
None-of-the-above,Akka ungaluku nalla manasu
Counter-speech,Avanuku puducha avan bedroom la yaru kuda yennamo pannitu poran athula eannapa thaapu athu avn asa avan urima ni yen avan bedroom la poi pakkura so if they like they can do. Ithu thappunu pesuravan pathi peru intha thappa pannirupanga
None-of-the-above,Emma seting thala
None-of-the-above,Yaru pa indha paiyan
None-of-the-above,Video muzhusa pakkama thappa nenachitten...sorry
None-of-the-above,Next video tomorrow ve podura nu sollidu innum video podala
None-of-the-above,SEMA akka I like you 😍
None-of-the-above,Anna uinmella great anna
Homophobic-derogation,ivalukku pundathan theva
None-of-the-above,Vera leaval 👍👍👍👍👍👍👍
None-of-the-above,@KEZIAJOY S  appom edhu crct ndu sollunga nanbaa...
None-of-the-above,Transgender ha yena da solaavey illa pathalum appidi theriyala Voice dhan Katikudhukudhu
None-of-the-above,"Yanaku puriyala how men and men , women and women"
None-of-the-above,"Anna super na,bt avanga feel pannuvangala pavam la"
None-of-the-above,Bro nega vera level semma
None-of-the-above,"kannadiye podu paa ,athu ponnu"
None-of-the-above,Kadaisiya neenga pannuna help ah yen publish pandringa solli kaamikuringala
None-of-the-above,Superb machi; Fantastic. I like u
None-of-the-above,Neenga mattum ta human being ah apo nangalam!
None-of-the-above,Vishwa Hanu hey enaku una thitta urimai illa ne ena thitta urimai illa...avanga urimaikaga avanga pesuranga... adhuku en avangala thitti command podanum kekuren...
None-of-the-above,Loosu koo mathri pesura... po di poruki munda...
None-of-the-above,"swetha k ,enna sonna ? Rape pannalainalum ,boys kuttravaliya?ha ha ha loosu loosu loosuku puratha loosu,unnamari lesbian illatha nalla ponnungalam ketta vanga naa sollave illaye..."
