text,three,five,seven
 சூப்பர் போரோ வேற லவால்,0,0,0
 எண்ணா போரோ பிராங்க் பென்ன சோனா நாடாகும் பயின்றிங்க,0,0,0
 விணு விணுஜா அபி 997 து அசிங்க புடிச்பதே இபாதி பேசுது பசு கருமம் நை தான் அசிகாந்தின் உட்சம் அவங்க இல்ல,0,0,0
 நா உங்க பான்ஸ் போரோ சேமாய இருகு போரோ உங்க வீடியோ😍,0,0,0
 ஸ்வீதா கீ எத்தனை கோவில் சிற்பதுல்ள இருகுகுஓர் ஒரு மடபம் லா இருகுகு அண கோவில் சாமி அப்படி இல்லயே  எல்ல கோவில் லாயம் அப்படி இல்லயே,0,0,0
 முதுலட்சுமி முதுலட்சுமி இரோத் எண்ணா உங்பப்ப வங்குண உர் ஆக் இல நை போய்டு வங்குண உர் எண்ணமோ கேவளமா பொட்டுரிக மரியதைய காமண்ட்ஸ் போடு போனு பாக்கூர்ண் இல்லன நரிடும் மிண்ட் உர் வார்ட்ஸ்,0,0,0
 நெக்ஸ்ட் வீடியோ எப்போ போரோ,0,0,0
 நா நூம் அனுபி இருக்கன் ஆத மெசாஜ் லா இருக்கு அல்ல பேறு,0,0,0
 சிஸ்டர் நா உங்க கிட்ட பேசனும் பிள்ஸ்,0,0,0
 ரமேஷ் குமார் அதுவும் இயற்கையான உணர்சிதாங்க,0,0,0
 அவ்லோ பீல் பண்ணி சொல்றாறு இபாதி டக்குணு பொண்டா சொல்லிடியா மா🤣🤣🤣,0,0,0
 பார்ட் 2 கரிக்கடை பிராங்க் பண்ணுங்க தாம்பி,0,0,0
 அய்யோ அவளவு பாசம் தான் நான் பீல் பென்றோன் லோவ் திருநங்கை அம்மா,0,0,0
 நெக்ஸ்ட் பீப் போஸ்க் இவங்கள குபிதுக பிள்ஸ்,0,0,0
 கண்டிப்ப தான் போரோ,0,0,0
 நீங்க சொல்ரதெல்லாம் சரிதான் சிங்கிளஸ் நெலமய கொஞ்சம் இசிச்சு பாருங்க ஏற்கானவே பொணுங்களுக்கு டிமாண்ட் எல்லம் லெஸ்பியன் எட்டா நான்க எங்க போறது நான்க சாமியார் தான் அகனும் சத்ய ஹோமோ ஆகமட்டின் புத்டூர் லா பொன்னுகெடைகாமையே ஹோமோ அகபூராங்க நல்ல தெரியுது 😭😭😭😭😭,0,0,0
 😘ஜாய்மனிவேல் போரோ சவ் பன்னிட்டு ஹாண்டோம் ஆக் இருகிங்க😘,0,0,0
 நேகா பன்றது கோரிக்ஸ்சூப்பர் ஐயோ அச்சாலண்ட் பொதும கீப் எட் உப் நல்ல வரணும்,0,0,0
 எர்ஸ்  பறவும்,0,0,0
 சென்றல் மதும் இல்ல சத்ரம் தேப குலாம் பயந்து பயந்து போகா வேண்டியத இருகுநல்லு பெறு பயபுடமா கேள்வி கேகாண்ணும் அவங்கள எண் இப்படி டர்ச்சர் பன்னரங்கனு தெரியாள இத பக்கும் பொது காஸ்டமாருக்கு,0,0,0
 அன்னி மீற அம்மா பான்ஸ்,0,0,0
 மேடி வெலைய பேறு,0,0,0
 சியான்பர்தி சிப் 🤭🤭🤭🤭,0,0,0
 சூப்பர் போரோ ♥️ நல்லா பன்னிருகங்கா கீப் ராக்கிங் எட்💥,0,0,0
 சூப்பர் அம்மா நெங்கா,0,0,0
 கல்யாணம் பென்ற அனைவருக்கும் குழந்தை இருக மலாடு தன்மை அதிகமைட்டு இருகு அதெல்லாம் சரி பண்ணுங்க,0,0,0
 எந்த மதேரி மோவி லா எண்களுக்கும் சான்சே கெடிக்குமா சீர்,0,0,0
 நீகல் கடவுளின் குழண்டைகள் நல்லதே நாடாகும்,0,0,0
 இந்த திருநங்கையை மிகவும் மதிக்கிரேன்,0,0,0
 கங்களங்க வைதா படிவு🔥,0,0,0
 அலமீன் மோகமேத் எப்போ,0,0,0
 இவ பொன்னு மீற தான் டிரான்சிந்தர் 😂😂😂😂😂,0,0,0
 அந்த மனசு தா 💙சீர் கடவுள் 🙏🏼,0,0,0
 தாங்ஸ் தாம்பி எண்களுக்கு சூப்பர்ட் பண்ணதுக்கு,0,0,0
 பன்னுற தாப நெயப்படுத்த,0,0,0
 நல்ல உப்புவய,0,0,0
 அருந் லே நை ஒரு அலி,0,0,0
