category,text
Non-anti-LGBT+ content,Transgender ellarum godku equal Nama kastatha kadaul keparo illayo thyreyathu but they are real God and pure heart person❤️
Non-anti-LGBT+ content,Then marry a lesbian...you will come to know that they are naturally that way..just like you naturally desire girls...
Non-anti-LGBT+ content,"Before in india historical country democracy and everything...but still now  india is worst country... because child affected per min 3 percent child affecting (exam- Kashmir 11 days in Temple)but no proper punishment, encouraging homo,caste, religion problem,increase economically ( exam-diesal rate) etc.,that is now Indian citivation...No proper leaders..no nationalism...No relationship for other caste and religion..reason only the current national leaders guiding...jaihind"
Non-anti-LGBT+ content,She s so pretty
Non-anti-LGBT+ content,it's really great
Non-anti-LGBT+ content,They are very grt.....!!❤️plzz respect them🥺
Non-anti-LGBT+ content,Tq so  much  and congrats  to  team members very  all best  for  ur future  projects 👍
Non-anti-LGBT+ content,The message was nicely put.. Great job team.. ; Here is a video explaining the full term LGBTQIA.. ;
Non-anti-LGBT+ content,Some of the things i really hate from this video clipping....; Here some of the people are thinking that the decriminalisation of the section 377 makes every men to marry a men only and every female to.femeale..... bullshit; LGBT is not a choice first think that this foolish people; Epdi oru paiyanukku ponnu mela aasai varutho.. athae maathiri payanukku oru paiyan mela aasai varum... ithu completely natural... thats the gay relationship.... and its not about any man can choose a man as a life partner as it is because of the liberalisation of 377; Indian people have no sence no intelligence that what is actually LGBT; They only think about sex scenes in the foreign language films when  talk about LGBT; Bullshit...
Non-anti-LGBT+ content,"Hari Prasath Only the guy from the US did and also that’s the awareness the film wants to spread...if a guy n a girl cud talk relationships in public, so should the other colors of love be freely spoken 👍"
Non-anti-LGBT+ content,Love the thoughts....impressed...
Non-anti-LGBT+ content,Madan Gowri That story isnt true? Thank God 😢😥
Non-anti-LGBT+ content,"A tad too over sentimental, but still... a good effort."
Non-anti-LGBT+ content,"i'm human  If the person is comfortable in being who they are, what's the problem in trying to break the taboo surrounding it. It's not a competition, trying to find if she's trans or not."
Non-anti-LGBT+ content,Y bro u alone iam also I miss my life
Non-anti-LGBT+ content,nice story telling with out hurting.  great
Non-anti-LGBT+ content,Thank you so much 😍🖤
Non-anti-LGBT+ content,The question and your anchor giving bad comments  on public and create bad opinion on them. It is wrong.; These kind of happened in past in our society. You want to question with different criteria on this topic
Non-anti-LGBT+ content,Super your number please
Non-anti-LGBT+ content,It's my life 💝
Non-anti-LGBT+ content,She is beautiful.
Non-anti-LGBT+ content,The best ever
Non-anti-LGBT+ content,She is precious
Non-anti-LGBT+ content,Please don't use transgender term to degrade others
Non-anti-LGBT+ content,Spr.   Love this prank❤
Non-anti-LGBT+ content,I hv belief in lord and am seeing him in everyone😊🙏
Non-anti-LGBT+ content,"To all the homophobic peoples around here, if you still don't support and speak bad about LGBT community google it and learn it... Even though if you don't support.. pls don't oppose other persons feelings!! Every soul has their rights as citizen... And they are humans too!!"
Non-anti-LGBT+ content,It is true is natural
Non-anti-LGBT+ content,Thala vera level all humans are same  part 2 waiting pro
Non-anti-LGBT+ content,Really super best movie gay life best movie 😍😍😍😍😍😍
Non-anti-LGBT+ content,She looks pretty. I thought Vera yaaro tha transgender nu. She is so pretty than other girls. And better than real transgender meera😂
Homophobic,In front of camera everyone will speak.. if anything happens in their family they will shout roll and cry. Do they allow their child to be like this. Stupid fellows.
Non-anti-LGBT+ content,"this is the my first day of ur videos ,😎Sir"
Non-anti-LGBT+ content,Jaffer Sherif hi u get good person quickly my wishes by vasanth
Non-anti-LGBT+ content,Nice all the best
Non-anti-LGBT+ content,Subscribe paniten cried a lot nailed it♥️♥️♥️♥️♥️♥️♥️💞
Non-anti-LGBT+ content,great work bro waiting for a good end
Non-anti-LGBT+ content,Really sema... 😍❤... But try to telecast in television also... Innum uneducated kum reach aaganum... 💞.... #loveislove
Non-anti-LGBT+ content,Really great 👌👌👌👌
Non-anti-LGBT+ content,Good job 👍👍👍 I am proud of you bro's
Non-anti-LGBT+ content,"You guys killed a classic to fit in that Greek tragedy like ambience. Varun should have been alive to speak, to speak aloud and to exist like anyone else should."
Non-anti-LGBT+ content,Stupid  y ur saying wrong concept
Non-anti-LGBT+ content,I accept love to love you
Homophobic,If we are doing anything against nature....it will be a disastrous for us
Non-anti-LGBT+ content,Anchor voice.... Sounds like... Paridhabangal.... Sudhaagar😃😃😃
Non-anti-LGBT+ content,"Hai, I'm Ajay. Really felt relaxed watching this movie. I missed these brave move. My partner not strong to be in public. Now he married a girl and happy. I was also happy. Bcoz I loved him. Atleast watching this kind of movie making me feel relaxed. I'm still living with his memories. And so many happiness in tiktok couples. Thank you director for this movie. I'm late 😊"
Non-anti-LGBT+ content,It's really amazing
Non-anti-LGBT+ content,Archana Shree what
Non-anti-LGBT+ content,"I can relate my life to this movie.  I have been in a gay relationship for about 25 yrs, started when I was 16 and my partner was 13. We still go strong but we had some difficult times.... when I watched this movie I was totally able to understand the main castes' feelings. .. great movie"
Non-anti-LGBT+ content,"take care,be confident. No problems"
Non-anti-LGBT+ content,Very genuine talk ma.. Time will change everything..God bless you
Non-anti-LGBT+ content,She is a real human
Non-anti-LGBT+ content,Rekha S great explanation. if a Straight guy marries a trans.. won't that make the guy..  homie..! kudos.. idc.. no hatred. spread luv. bubye.
Non-anti-LGBT+ content,She is beautiful...
Non-anti-LGBT+ content,"Is going against nature right? Destroy the nature who is going to suffer? In the same way this law will show its bad impact very soon,  people who are bound to family and culture keep your children safe  teach them the value of nature from the childhood because the future is going to be worst because of lgbt freedom"
Non-anti-LGBT+ content,Thanks a lot...
Non-anti-LGBT+ content,Excellent acting nanbha 😍🤗😍
Non-anti-LGBT+ content,Part 2 next year....
Non-anti-LGBT+ content,no bro it's the very big problem for me
Non-anti-LGBT+ content,Why is it wrong to be a homosexual. Nature is what also decided people to be homosexual. So please accept them as well
Non-anti-LGBT+ content,Mee to friend
Non-anti-LGBT+ content,Nice to see clarity from people.
Non-anti-LGBT+ content,Nothing every one can take their own Decision when there is no harm to others
Non-anti-LGBT+ content,I want heart from tmp
Non-anti-LGBT+ content,She is so pretty
Non-anti-LGBT+ content,Man ur so so so so cute man love man. U reminds me of my lost friend. I respect u a lots🤗🤗🤗🤗🤗🤗🤗
Non-anti-LGBT+ content,"Heart touching film, my most fav also.."
Non-anti-LGBT+ content,Helping poor people is super
Non-anti-LGBT+ content,Today only I watch this .....actually it is birthday defect...and not at all parents or their mistake....I too watch one person...she is actually my friend
Non-anti-LGBT+ content,there r sleeping
Non-anti-LGBT+ content,wonderful movie......this is real many persons life this situation only but they won't accept..
Non-anti-LGBT+ content,Hi friend where are you from
Non-anti-LGBT+ content,So many are commenting she is not looking like transgender she is like girl... why she shouldn’t look like transgender.. why should they try to look like typical girl instead of being themselves.. this really shows we are not accepting them the way they are😔
Non-anti-LGBT+ content,U guys must be appreciated for this social exxperiment prank; Well done guyss; U will reach heights....❤️
Non-anti-LGBT+ content,Hi Vignesh. don't feel.our community people are here.if you have any support  contact him.
Non-anti-LGBT+ content,Am manly gay 💪🏼.. m proud of myself .. my was try told my parents ..but am said my parents m don't hv feeling girls  . M feeling sisters r mom .. they are didn't understand what am say ..m confident m gay love myself ..dontr care anyone
Non-anti-LGBT+ content,Bright future Acting vere Mari
Non-anti-LGBT+ content,I met her Nerla kudi she is so sweet only rombha soft n kind person
Non-anti-LGBT+ content,Hats off you
Non-anti-LGBT+ content,Looks like a good lady  must be a wise worldly lady very bold and informative lady ; Lets encourage them to lead a normal life
Non-anti-LGBT+ content,Sneha Solomon why
Non-anti-LGBT+ content,"I really cried while watching this video,  They also should be treated like human beings. May God bless all of them! Love from Sri Lanka ❤️❤️😘😘"
Non-anti-LGBT+ content,Is this crct for u and ur partner?
Non-anti-LGBT+ content,"Hi...I'm from Kerala, plz talk abt KALLADA Travels issue, staffa worse behavior..plz make every one understand about that travels..I'm not in Instagram or Facebook to follow or message u but plz take tiz comment seriously.. plzzzzzzzz"
Non-anti-LGBT+ content,Harish's Father...You nailed it uncle...legendary acting...So awesome concept & acting ...wish you all the best to the entire team....
Non-anti-LGBT+ content,Don't worry everything will be solved soon
Non-anti-LGBT+ content,Ur really great akka 😍♥️🥰💜
Non-anti-LGBT+ content,Its not upon to birth
Non-anti-LGBT+ content,"For this video, i subscribed your channel. I thank you for showing the true colors of human. Thank you da nanba♡"
Non-anti-LGBT+ content,Krish krish  yes but he is not rply for me
