category,text
Non-anti-LGBT+ content,Indha samoogam avangala normal a treat panni padikka vidanum; ; Neenga school la padikkum podhu ipdi unga school la unga kooda padichavangala nalla treat panneengala; ; Avangala normal a treat panni encourage panneengala ; ; Adha indha samooham unaranum maaranum...
Non-anti-LGBT+ content,@hari kumar  Mudiyadhu ; Neeye sollu
Non-anti-LGBT+ content,Ninga eppavum amma tha
Non-anti-LGBT+ content,Nanba.. andha thirunangai un happy kaga road la dance kuda adunanga.. adhu pathu azhigaiye vandhuduci enaku... 😭😭😭😭 Enaku thiru nangai mela oru mariyadhaiye vandhiduchi 😭😭😭
Non-anti-LGBT+ content,Antha akka rompa alaga naatiyam aadhunaga  pavam rompa nalla avaga...entha Mathiri athigama video podunga ok valthukal 🤝babu.g karaikudi
Non-anti-LGBT+ content,Evalooo pirachana iruku natula ippo ithu romba mukiyama nu kettpen na ippo idha accept panna aprm avagaluku etha pola laws ah puthusa create pannipaga
Non-anti-LGBT+ content,Hi hi Hi I'm Rishi
Non-anti-LGBT+ content,Oaththa antha kundu thakkale paththaka 🤢🤢
Non-anti-LGBT+ content,Bro part 2 aippa varum
Non-anti-LGBT+ content,Nice Video Superb
Non-anti-LGBT+ content,Bro intha world la avaga thaan bro neraiya nallavaga irukaga
Non-anti-LGBT+ content,Romba azhaga irukkanga pa.....😍😍😍😍.....
Non-anti-LGBT+ content,Véra level bros.....
Non-anti-LGBT+ content,Vishwa Hanu unga vittu pengalai vara sollu nan varen... adei ithula itherithu un buththi enananu... oruthar inoruthar ku support  panna anga freedom  nu pesi pirantha meniya vara solra thu..
Non-anti-LGBT+ content,Kadaul sir atha akka
Non-anti-LGBT+ content,theru naggai Akka super Vera leval
Non-anti-LGBT+ content,Waiting 🥳... #tmp
Homophobic,"swetha k ,loosu pathil sollu loosu,asingma illa lesbian aa irrukurathuku,nee lam oru human aa?."
Homophobic,KADAVUL PADACHATHILA ORU VISHYAM KAADHAL PUNIDHAMAANADHU ADHA AANUKKU PENNUM PENUKKU AANUMDHAAN PARIMAARAVENDUM! OORINSERKAI ENBADHU SAMUGASEERKEDU UNGA MOZHILA ENGLISHLA SOLLANUMNA PUBLIC NEWSENSE & NONSENSE BEHAVIOUR INDHA MYRUU SATTATHIRKKU SUPPORTU VERA!😝😝😝😝😝😝
Non-anti-LGBT+ content,Avanga thappu..ila...nambo Dha...ela thapa irukom thapana parva pechu keli avangala kalaichitu😑
Non-anti-LGBT+ content,Nee tamilla type pannu
Transphobic,actress podunga daa
Non-anti-LGBT+ content,athuku eppo enna da vara velai iruntha paaru da
Transphobic,anta 9 naiyi kundela metechu trainla eruntu talle vitrukaum
Non-anti-LGBT+ content,Super anna solla varthai eilla👌👌👌👌👌👌👌👌👌👌👌👌
Non-anti-LGBT+ content,"@Chiyaaanparthi cvf  ,,🤭🤭🤭🤭"
Non-anti-LGBT+ content,Sivasankar sir...ungalukku lesbian porantha ni ga yenna pannuvinga....eppdi tha avanga LA (avamaanam paduthi) (kindal Panni).....Avanga LA (tharkolaikku) uttpaduthuvinga laaa...
Non-anti-LGBT+ content,Bro..Niga... Vera 11.  ....
Non-anti-LGBT+ content,Good 100   percent correct allaga sunnega sir eppadi than oru thar enkitta pantha pannekittu irukaru 😄pesumpothu oru akathotu pesuraru mampal konjam freeya palamanu kata velai irukunu poi solitu sirichutu poraru 😁manasu neeraya aasai irunthalum pantha vedha matengudhu papoom  babu.g
Non-anti-LGBT+ content,Mohan kumar boss ur age; r u gay
Non-anti-LGBT+ content,Dai unmaiyana therunangai ah thuki sapdura pa..antha akka thothuruvanga
Non-anti-LGBT+ content,Akka neenga rompa nallavanga akka love you akka ungala mathi oru alu kidaikka unga amma appa rompa liye akka
Non-anti-LGBT+ content,Iam waiting part 2
Non-anti-LGBT+ content,Am a asexual..
Non-anti-LGBT+ content,I love you akka unkaluku epavum frist place kodupom
Non-anti-LGBT+ content,@LGBT frieds  enaku oru help pana mudiuma bro
Non-anti-LGBT+ content,Super akka I like you
Non-anti-LGBT+ content,Neeyea gay thaan nu ninaikirean
Non-anti-LGBT+ content,Summa.... prank panren nu yevlavu kevalama panranga but TMP neenga rompa great pa ❤️
Homophobic,Ava oru nay bro athan
Non-anti-LGBT+ content,"I like it, both gender's interest is must"
Non-anti-LGBT+ content,Action edukka vendum
Non-anti-LGBT+ content,@Rini Babu  me also 🤖🤖🤖 unmoved one minute 😸
Non-anti-LGBT+ content,Bold attempt Nanbaaa...💥👍
Non-anti-LGBT+ content,Anna ungluku kadvvul nambikai iruka
Non-anti-LGBT+ content,Bro nengandhan real pranksters
Homophobic,@kadhir s  avana nee parathesi poai saavuda
Non-anti-LGBT+ content,Ama ippo dha patha Neenga dha andha director sathiyama namabavey mudiyala pls innu more video podunga❤🥰🙏🙏🙏
Non-anti-LGBT+ content,Lasta help paninngale adu pudichiuruku
Homophobic,Anda 1000 kuppaeigaluku urimaei yaarumme kooravillaye aana inda kuppaeikku kekkaraanga illa...!?yevvalavu things nature'ku yedirra irukku adunaala manida inam is not gonna flourish same as this.....
Non-anti-LGBT+ content,I'm waiting part 2
Non-anti-LGBT+ content,Ena scripted model la irukku
Homophobic,Ada thevdya payala. Ipdie ponna chinna ponna mattum kedukamatanva. Chinna pasanglaium chinna vayasule kedupaanva. Valarum vithatha poruthu than irku ithu. Pathi pasangla chinna vauasula gay aaki vitruvanunga. Mutta payala olunga irka idatha saakadai ah matha solriya ne
Non-anti-LGBT+ content,"Enaku avangala paatha poramaiya iruku, she s beautiful"
Non-anti-LGBT+ content,paavam sestar neenga ramba alaku from sri Lanka 💝
Non-anti-LGBT+ content,Edhu then Edhu visham. Neenga panradhu thappu nu nanga solrom. Engaluku aan-aan serradhu thaan sari. Ungaluku enna valikkudha
Non-anti-LGBT+ content,Dai kadavul da avanga
Non-anti-LGBT+ content,@Naveen Kumar   engalauku very engum kilagal kidaiyadhi😂🤣🤣
Non-anti-LGBT+ content,Nice video but full setting
Non-anti-LGBT+ content,Avanga dance pannum podhu alithuten....
Non-anti-LGBT+ content,"@Ayy Ar  yes bro, today is very enjoy day.ippadiya time irukkum botu  nammudaiya santosattai share pannikkuvom.just konja naltan.appuram neril santikkum botu  piriccu menjuduvom.bro na second trip start panna poren..ippo ninga enakku kai adichi viduringala.na marupadiyum unga kunjiya en vayila vachi kanji varum varai umbi viduren.a you ready ya bro."
Non-anti-LGBT+ content,The best movie ever seen
Non-anti-LGBT+ content,Adei Idhu Rithvika da 😂
Non-anti-LGBT+ content,bro oruthavanga chinna vaysla abuse face pannirkaanga. Apram avangaluku oru paiyan mela viruapame varathu. Apram enna pannuvaanga
Non-anti-LGBT+ content,I am also lesbian
Non-anti-LGBT+ content,Ellarum thappanavanga illa
Non-anti-LGBT+ content,Part 2 konjam suspense vaikkama seekiram upload pannunga nanba
Non-anti-LGBT+ content,"Neenga pant shirt podathinga,  Veshti sattai poda vendiyathu thaane?, Iyappan eppadi piranthar?"
Non-anti-LGBT+ content,Super bro neega nalayerupanga
Non-anti-LGBT+ content,Ayyo SEMA super en Kannu kalagiduchu
Non-anti-LGBT+ content,Bro waiting 😂😂👍👍
Non-anti-LGBT+ content,Akka nenga onmya vea grat Akka 😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘
Non-anti-LGBT+ content,Super akka great sister🌹👍
Non-anti-LGBT+ content,Bro nalaruku but nenga rendu perum yellariyum kalaipinga athu semma fun ah irukum but intha video la missing bro
Non-anti-LGBT+ content,Murattu single kalyanamae vendam poga da
Non-anti-LGBT+ content,Avungaloda Feelings Azhaka Sollirukkinga Bro..😔 Super Bro Part 2 Sekram Poodunga Bro✨
Non-anti-LGBT+ content,Vera leval bro
Non-anti-LGBT+ content,@Goutam D  u
Non-anti-LGBT+ content,Thank you thangachi ☺️☺️☺️
Non-anti-LGBT+ content,enodathu balavinamana karutha iruntha nan melum unga kita pesittu iruka maten...
Non-anti-LGBT+ content,Unmaiyele osum..... Antha akka rmba Varsham Nalla irukanum.....
Non-anti-LGBT+ content,AmmA vaium paiyanum sathu vachu irukkalam ❤️❤️❤️👍👍👍
Non-anti-LGBT+ content,Kevalama paaka kaaranam. Neenga seira kevalamaana visyam
Non-anti-LGBT+ content,@Silabarasan Gurunathan  naan karaikudi rompa rompa thuram babu.g
Transphobic,Ivaragalai theru nai pola oda oda kallal adikanum
Non-anti-LGBT+ content,Antha akka manasu tha sir kadavul
Non-anti-LGBT+ content,Part 2 epo bro
Non-anti-LGBT+ content,That manasuu tha yaruko varathu
Non-anti-LGBT+ content,Thala semma thala
Non-anti-LGBT+ content,Unarvu na ennane theriyama kadhal na ennane theriyama kamam na ennane theriyama thani manidha sudhandiram na ennane theriyama suthura makkal pesuradha pathi nenga nenaika vena. Ella manidharum samame nu therinja makkal kandipa ungaluku support dha pannuvanga. Including me even though I am a hetrosexual person 👍👍👍 Ella manidargalaum madhika kathupom🙏
Non-anti-LGBT+ content,"Thirunangaikku. Job iruntha avanga yean picha edukka poranga and matter ku poga poranga friends.... Namma society Thirunangai ya use panna mattum than pakkuthu, support pannala. Avangalum nammala mathri human being than.... Oru silla unmaiya na Thirunangai um irukkan ga.... Intha video la avanga yean thitturanga... Antha video la irunthu podama... Avanga thitturathu mattum podurarhu nalla thu illa...."
Non-anti-LGBT+ content,Thala marana waiting
Non-anti-LGBT+ content,Kann kalangidichu 🥺🥺
Non-anti-LGBT+ content,Super super ya
Non-anti-LGBT+ content,Ore oru life adha ungalukku pudcha madriye vaalunga.. inniku paakuravangala nalaikku paakamudyela.. sandhoshama vaalunga pa.. I don’t understand ur feelings but irundhalum ungalukku pudcha madri vaalndhukanganu vandha judgementku vaalthukkal 💐💐💐💐
Non-anti-LGBT+ content,Super  super nice  speech
Non-anti-LGBT+ content,Tnx ji but oru nalla relaltion la yaarum eppo erukurathu ella athan kastama erukku
Non-anti-LGBT+ content,Eppome neenga sirika vecha video mattum paatruka but first time na aludha indha channelah
Non-anti-LGBT+ content,Good night sir
Non-anti-LGBT+ content,Can u like .... i can know ur name
Non-anti-LGBT+ content,Super..bro..... Eathvathu pannanunu..aasa intha antha akka ku pannunga brooo
Non-anti-LGBT+ content,Fine job God bless you  jesuraj send me mobile number
Non-anti-LGBT+ content,"Antha arthanatheeswara neenga, 🙏🏻🙏🏻🙏🏻🙏🏻 vanagugiren akka"
Non-anti-LGBT+ content,neenga pannadhula best bro keep it up
Non-anti-LGBT+ content,Dei Thooki Kamikavey Illa டாபர்களா 😂😂
Non-anti-LGBT+ content,Trichy irukikala pls reply
Non-anti-LGBT+ content,Love you lots akka
Non-anti-LGBT+ content,Thank you 😀
Non-anti-LGBT+ content,swetha k Potthudi punda
Non-anti-LGBT+ content,Ithan namakum avagalukum irukkura vithiyasam avagaluku irukkura manasu kuda namaku irukkathu antha anna kettaganu road la eh yaru irukkaganu kuda pakkama dance pandraga❤️... respect transgender ❤️😭
Non-anti-LGBT+ content,Epadi evalou kevalama pesuranga echi....!!! evanga la ellam pavam sollave kududhu ...oru sila thimuru pudicha thiru nangaigal epadi irupadhal irukka ellarum asingam paduranga
Homophobic,@Kadhayalla Nijam  dey punda un number kudu saavadichuruva una
Non-anti-LGBT+ content,Nenga sollatha varikum ivunga transgender nu therila
Non-anti-LGBT+ content,I like ur voice
Non-anti-LGBT+ content,Behindwoods  Leni nani mathiri alingala c9mment panna vidthinga
Non-anti-LGBT+ content,I am waiting
Homophobic,nay panni maatu innam konchanal pona adhaium seyyalamguvanga
Non-anti-LGBT+ content,Bro vera level sekirama part 2podunga iam waiting
Non-anti-LGBT+ content,Erhukuda onuaku nbr..
Non-anti-LGBT+ content,Bro unga video ellamey Vera level super bro different concept
Non-anti-LGBT+ content,Rajeswari Rajagopalan true. Bayam thaan. Thatti ketta avanga asingama pannu avanga ..  neenga rpf call panni irukkunam
Homophobic,Proof enga d 9???
Non-anti-LGBT+ content,Tamilanum oruina serkaii la irundha apo
Non-anti-LGBT+ content,Ipadi oru ponnu kooda soft ah pesa maatanga she is such a soft natured person
Non-anti-LGBT+ content,Bro food kudurathulam vedio podathiga bro avangaluku oru maathiri feel aagum bro kudukuriga nalla kudunga but athalam vedio edukutha bro humble request
Non-anti-LGBT+ content,Madras film rithvika mathiri irukanga super
Homophobic,Pongada Gay pundaingala.. Idhuku sila public support vera.. Nasama poi savunga
Non-anti-LGBT+ content,Anna bad comment poda na varala ninga vera leavel anna keep rocking always 😚😚😚
Transphobic,Yan vedikkai pakkuringa pottaingala
Transphobic,unnala Da yalla trunagaiku ketta paru
Non-anti-LGBT+ content,English la pesathinga tamila mattum pesunga nalla feel aa irukkum
Homophobic,Indha mari thevidiyavalam adiche kollanum
Non-anti-LGBT+ content,Bala kumar. Avanga ungala Apdi iruka solala irukuravnagala ean abuse pandringa avanga life avanga urimai avanga poaiti straight ppl a maara soli kekala avangala vala vidunga ndu thaan kekaraanga avanga
Non-anti-LGBT+ content,Super Bro 👌👌👌👌👌........
Non-anti-LGBT+ content,S sis . Nallavangalum irukanga...ungala Madhiri...
Transphobic,Thevidiya naainga vandha sevula vidunga
Non-anti-LGBT+ content,Vera11 act bro💖
Non-anti-LGBT+ content,Yannaku amma illa ivangala maari oru amma kedacha nallarikunna
Non-anti-LGBT+ content,Iyargina edu sir
Non-anti-LGBT+ content,Dhevanudaiya sayelai partheerhala? Padaitha iraivanai yarudenum compare pannadheenga
Non-anti-LGBT+ content,Priya bhavani akka vida trangender akka looking nic.... Pesama nenga heroine aa try panalame
Non-anti-LGBT+ content,Today naa paartha video la ethan best💯👍👏
Non-anti-LGBT+ content,"(1) adultery (marriage aana apram mathavanga kooda relationship) support panni avanga edhum sollave illaye (2) age of consent innum maarala avanga pesnadhu ellame adults ku idaila dhan (3) animals pesura baashai namakku puriyadhu ji so animals mela namma affection vaikalam adhu namma mela affection vaikalam but animals ku sex ku consent solra alavuku arivilla, unlike humans. Edit: Porakkuradhu edho reproduce panradhukku dhan nu solreenga! But have u looked at the recent population status? Pirandhadhu manidha inathirku / ulagathuku edhachum useful ah irukkuradhuku not fr multiplication!"
Non-anti-LGBT+ content,Bro semmma bro super 🤜
Non-anti-LGBT+ content,don't delete my comments ; ⬇⬇⬇⬇⬇⬇⬇⬇⬇⬇
Non-anti-LGBT+ content,8:35 Goosebumps 💥
Non-anti-LGBT+ content,Promo potu bro
Non-anti-LGBT+ content,Ellarum manithargel thane awaga uruma awaku kutatha venum
Non-anti-LGBT+ content,AIYOOOO AVALAVU PAASAMM THAAN NAAN FEEL PANDREAN... LOVE THIRUNANGAI AMMA
Non-anti-LGBT+ content,Antha akka romba navagalaeruganga ungalugagatha akka entha comment I love you akka hands of
Non-anti-LGBT+ content,Prakash Durairaj Unga Appa homosexual ah irunthu Ni pirakama iruntha Ni ipdi pesuviya??
Non-anti-LGBT+ content,Manasu suththam sir akkavukku 🤩🤩
Non-anti-LGBT+ content,"@Jeya Prakash  En petrorum thaguthi udaiyavarae nanum thaguthi udaiyavalae....Aram enbathu alagaiyo,kunathaiyo,kamathaiyo sarthathu alla"
Non-anti-LGBT+ content,Neenge great ma
Non-anti-LGBT+ content,Paul Evans naa illa... Oru vela support panra ellarayum apdi thaa kepana ... Indian celebrities mostly ellarum support panranga .. Support panra elarum homo illa OK... Seri apdi irunthalum unaku enna athula prechana .. Unna yaaru ipo disturb pannen
Non-anti-LGBT+ content,Varthaivaralay Anna anthaakka great
Non-anti-LGBT+ content,@Ayy Ar  na anuppuna  nombarla try panni parunga dear. Oru vela code nombar podanumo.
Non-anti-LGBT+ content,Part 2 yeppo varum... konjam sikiram pootrunga
Homophobic,Neeyum ungothalum pannungadi devudiya
Non-anti-LGBT+ content,"Unna pola enna pola oru manidha piravi... Aanaa yosika therinja, than urimai ai endha oru piraaaani kaaga vum vittu kudikaadha thani piravi... Nee adha homosex nu padikuradhaaala adhu thapaana wrd aa therinjaa homolove nu padi..."
Non-anti-LGBT+ content,"Unna pathi yaru ketanga ipa, edhuku thaana pesitu irukka?"
Non-anti-LGBT+ content,Sema goosebumps video ❤️❤️❤️❤️❤️❤️❤️❤️❤️
Non-anti-LGBT+ content,Plz upload part 2 soon
Non-anti-LGBT+ content,Sama prank ku bro
Non-anti-LGBT+ content,Super prank thalaiva semma prank
Non-anti-LGBT+ content,"Ela comment padichu onu enaku purila, affair tirudrathu kudikurathu ela tappum, luv ku iruka unarvum ona, yen tappana Oru activity um unmayana Oru feeling ah um samanthame ilama compare panranga, nama oorla ivlo puriyama pesuravanga irukanga pola"
Non-anti-LGBT+ content,Intha transgender romba nallavangala irukanga
Non-anti-LGBT+ content,Enakku work venum pro +2mudithurikken I am gay than
Non-anti-LGBT+ content,Happy to saw ..
Non-anti-LGBT+ content,Kadavul illanu yaarum sola mudiyaathu nala manasu ullavunga Kadavul soluvanga athula intha akka (amma)vum Kadavul than ninga kandipa 100 yrs nala erukanum akka (amma )
Non-anti-LGBT+ content,A da dislike panre
Non-anti-LGBT+ content,Tq lokesh en life la na yedhaium ilakkala en family 👪 kuda enna puruchu kittana I'm happy 😊 😊😊; ; But my partner family totally different avunga lukku tha innamu edhukka mudiyama irukkanga....; ; Avunga yedhuppanga nra nampikkai irukku...; En kutti aa ennala mudincha vari happy 😊 😊 aa vachuttu tha irukka...; Kadavulum kaalamum tha ellathaium sari panna nnum nangalum wait panrom ellam sari aakum enra nampikkaiyil...; ; Thankyou Lokesh hot touching movie😍👌👌👌
Non-anti-LGBT+ content,So cute ma
Non-anti-LGBT+ content,"Aliy Yila unga religion soltratha patha, masterbation pannuravanga God kita pokamudiyathu, appdi patha Christian men yarum God kita pogamudiyathu polla"
Non-anti-LGBT+ content,Amma neenga enga irenthalum  nala irukanum god bls u
Non-anti-LGBT+ content,"Bro unga subscriber bro, 🤞"
Non-anti-LGBT+ content,"day yaara paatha utane sutanum,,,,, naaygala avangallukku natura vaara unarava suttalum onnum pannamutiyaduta loosu"
Non-anti-LGBT+ content,Excellent awareness video 👍👍👍👍
Non-anti-LGBT+ content,@Saurav Singh  Dr vattie andha palaya patient shiva shankari ya discharge pannunga apro indha pudiya patient saurav singh ha admit pannuga😆
Non-anti-LGBT+ content,Super dude tq soo much
Non-anti-LGBT+ content,Neenga pakurathuku latchanama irukinga... Allah blessings u
Non-anti-LGBT+ content,Prabhu Prabhu apo neenga sollunga Len paapam what's life ndu bro?
Non-anti-LGBT+ content,@Sabi Yullah  ama
